#
# 1-day NDVI summary timeseries for stevensonoaks001
#
# Site: stevensonoaks001
# Veg Type: AG
# ROI ID Number: 1000
# Lat: 34.4566
# Lon: -119.2426
# Elev: 247
# UTC Offset: -8
# Image Count Threshold: 1
# Aggregation Period: 1
# Solar Elevation Min: 10.0
# Time of Day Min: 00:00:00
# Time of Day Max: 23:59:59
# ROI Brightness Min: 100
# ROI Brightness Max: 665
# Creation Date: 2025-10-01
# Creation Time: 12:38:48
# Update Date: 2025-10-01
# Update Time: 12:38:49
#
date,year,doy,image_count,midday_rgb_filename,midday_ir_filename,midday_ndvi,gcc_90,ndvi_mean,ndvi_std,ndvi_50,ndvi_75,ndvi_90,max_solar_elev,snow_flag,outlierflag_ndvi_mean,outlierflag_ndvi_50,outlierflag_ndvi_75,outlierflag_ndvi_90
2023-03-23,2023,82,10,stevensonoaks001_2023_03_23_122411.jpg,stevensonoaks001_IR_2023_03_23_122411.jpg,-0.07400,0.36471,-0.17081,0.15270,-0.13245,-0.08147,-0.06623,56.37240,NA,NA,NA,NA,NA
2023-03-24,2023,83,21,stevensonoaks001_2023_03_24_115405.jpg,stevensonoaks001_IR_2023_03_24_115405.jpg,-0.08100,0.35830,-0.09609,0.05459,-0.07770,-0.06330,-0.05060,57.03790,NA,NA,NA,NA,NA
2023-03-25,2023,84,21,stevensonoaks001_2023_03_25_115406.jpg,stevensonoaks001_IR_2023_03_25_115406.jpg,-0.07860,0.35630,-0.09007,0.06628,-0.07860,-0.06150,0.00320,57.43530,NA,NA,NA,NA,NA
2023-03-26,2023,85,21,stevensonoaks001_2023_03_26_115405.jpg,stevensonoaks001_IR_2023_03_26_115405.jpg,-0.09670,0.35550,-0.10168,0.09590,-0.07850,-0.05600,-0.03870,57.83130,NA,NA,NA,NA,NA
2023-03-27,2023,86,21,stevensonoaks001_2023_03_27_115405.jpg,stevensonoaks001_IR_2023_03_27_115405.jpg,-0.09440,0.35530,-0.09120,0.05373,-0.09020,-0.06110,-0.03900,58.22660,NA,NA,NA,NA,NA
2023-03-28,2023,87,21,stevensonoaks001_2023_03_28_115406.jpg,stevensonoaks001_IR_2023_03_28_115406.jpg,0.00550,0.35490,-0.10108,0.06741,-0.07250,-0.05650,-0.02440,58.62120,NA,NA,NA,NA,NA
2023-03-29,2023,88,21,stevensonoaks001_2023_03_29_115405.jpg,stevensonoaks001_IR_2023_03_29_115405.jpg,-0.09000,0.35790,-0.08629,0.17603,-0.07170,-0.01460,0.04790,59.01420,NA,NA,NA,NA,NA
2023-03-30,2023,89,19,stevensonoaks001_2023_03_30_112405.jpg,stevensonoaks001_IR_2023_03_30_112405.jpg,-0.32680,0.36054,-0.09143,0.08222,-0.07880,-0.05245,-0.01846,58.24060,NA,NA,NA,NA,NA
2023-03-31,2023,90,22,stevensonoaks001_2023_03_31_115405.jpg,stevensonoaks001_IR_2023_03_31_115405.jpg,-0.10920,0.35964,-0.09929,0.04060,-0.09520,-0.06785,-0.05879,59.79690,NA,NA,NA,NA,NA
2023-04-01,2023,91,22,stevensonoaks001_2023_04_01_115405.jpg,stevensonoaks001_IR_2023_04_01_115405.jpg,-0.07490,0.35529,-0.10559,0.06768,-0.07330,-0.05813,-0.05136,60.18610,NA,NA,NA,NA,NA
2023-04-02,2023,92,22,stevensonoaks001_2023_04_02_115405.jpg,stevensonoaks001_IR_2023_04_02_115405.jpg,-0.08490,0.35722,-0.10115,0.03823,-0.09755,-0.07817,-0.06168,60.57370,NA,NA,NA,NA,NA
2023-04-03,2023,93,22,stevensonoaks001_2023_04_03_115405.jpg,stevensonoaks001_IR_2023_04_03_115405.jpg,-0.07690,0.36170,-0.10005,0.07936,-0.06890,-0.05938,-0.04175,60.95980,NA,NA,NA,NA,NA
2023-04-04,2023,94,22,stevensonoaks001_2023_04_04_115406.jpg,stevensonoaks001_IR_2023_04_04_115406.jpg,-0.10390,0.35576,-0.11481,0.05213,-0.10295,-0.08022,-0.06885,61.34430,NA,NA,NA,NA,NA
2023-04-05,2023,95,22,stevensonoaks001_2023_04_05_115406.jpg,stevensonoaks001_IR_2023_04_05_115406.jpg,-0.09950,0.35669,-0.11642,0.05087,-0.09215,-0.07537,-0.06810,61.72680,NA,NA,NA,NA,NA
2023-04-06,2023,96,22,stevensonoaks001_2023_04_06_115406.jpg,stevensonoaks001_IR_2023_04_06_115406.jpg,-0.10520,0.35586,-0.12483,0.07120,-0.10050,-0.08185,-0.05289,62.10730,NA,NA,NA,NA,NA
2023-04-07,2023,97,22,stevensonoaks001_2023_04_07_115405.jpg,stevensonoaks001_IR_2023_04_07_115405.jpg,-0.07580,0.36760,-0.10117,0.05490,-0.08130,-0.07440,-0.06525,62.48570,NA,NA,NA,NA,NA
2023-04-08,2023,98,22,stevensonoaks001_2023_04_08_115405.jpg,stevensonoaks001_IR_2023_04_08_115405.jpg,-0.08930,0.36180,-0.12743,0.05782,-0.13065,-0.08413,-0.06764,62.86220,NA,NA,NA,NA,NA
2023-04-09,2023,99,22,stevensonoaks001_2023_04_09_115406.jpg,stevensonoaks001_IR_2023_04_09_115406.jpg,-0.12060,0.35968,-0.12635,0.04882,-0.10745,-0.09565,-0.08993,63.23670,NA,NA,NA,NA,NA
2023-04-10,2023,100,22,stevensonoaks001_2023_04_10_115405.jpg,stevensonoaks001_IR_2023_04_10_115405.jpg,-0.11680,0.35970,-0.12046,0.04885,-0.10315,-0.08778,-0.08308,63.60860,NA,NA,NA,NA,NA
2023-04-11,2023,101,23,stevensonoaks001_2023_04_11_115406.jpg,stevensonoaks001_IR_2023_04_11_115406.jpg,-0.09620,0.36562,-0.13986,0.09396,-0.11780,-0.08255,-0.06618,63.97840,NA,NA,NA,NA,NA
2023-04-12,2023,102,23,stevensonoaks001_2023_04_12_115405.jpg,stevensonoaks001_IR_2023_04_12_115405.jpg,-0.08610,0.37032,-0.07625,0.03093,-0.08610,-0.05395,-0.03786,64.34550,NA,NA,NA,NA,NA
2023-04-13,2023,103,23,stevensonoaks001_2023_04_13_115405.jpg,stevensonoaks001_IR_2023_04_13_115405.jpg,-0.09140,0.37222,-0.06741,0.02027,-0.06910,-0.05935,-0.04956,64.71020,NA,NA,NA,NA,NA
2023-04-14,2023,104,23,stevensonoaks001_2023_04_14_115405.jpg,stevensonoaks001_IR_2023_04_14_115405.jpg,-0.08880,0.37180,-0.08755,0.03842,-0.08500,-0.06255,-0.03918,65.07230,NA,NA,NA,NA,NA
2023-04-15,2023,105,23,stevensonoaks001_2023_04_15_115405.jpg,stevensonoaks001_IR_2023_04_15_115405.jpg,-0.08770,0.36456,-0.10116,0.05403,-0.09290,-0.06800,-0.04390,65.43160,NA,NA,NA,NA,NA
2023-04-16,2023,106,23,stevensonoaks001_2023_04_16_115405.jpg,stevensonoaks001_IR_2023_04_16_115405.jpg,-0.08280,0.36540,-0.11346,0.06837,-0.11960,-0.07055,-0.04118,65.78820,NA,NA,NA,NA,NA
2023-04-17,2023,107,23,stevensonoaks001_2023_04_17_115405.jpg,stevensonoaks001_IR_2023_04_17_115405.jpg,-0.03740,0.37178,-0.04903,0.01543,-0.05190,-0.03750,-0.03274,66.14180,NA,NA,NA,NA,NA
2023-04-18,2023,108,20,stevensonoaks001_2023_04_18_115407.jpg,stevensonoaks001_IR_2023_04_18_115407.jpg,-0.02730,0.37261,-0.06740,0.05408,-0.05300,-0.03642,-0.02614,66.49250,NA,NA,NA,NA,NA
2023-04-19,2023,109,21,stevensonoaks001_2023_04_19_115406.jpg,stevensonoaks001_IR_2023_04_19_115406.jpg,-0.08350,0.36460,-0.09357,0.05473,-0.08350,-0.07410,-0.02290,66.83990,NA,NA,NA,NA,NA
2023-04-20,2023,110,23,stevensonoaks001_2023_04_20_115405.jpg,stevensonoaks001_IR_2023_04_20_115405.jpg,-0.02190,0.36456,-0.07923,0.05249,-0.06260,-0.04165,-0.02322,67.18400,NA,NA,NA,NA,NA
2023-04-21,2023,111,23,stevensonoaks001_2023_04_21_115405.jpg,stevensonoaks001_IR_2023_04_21_115405.jpg,-0.09060,0.36450,-0.09029,0.04750,-0.09060,-0.05985,-0.02704,67.52500,NA,NA,NA,NA,NA
2023-04-22,2023,112,23,stevensonoaks001_2023_04_22_115405.jpg,stevensonoaks001_IR_2023_04_22_115405.jpg,-0.15110,0.36398,-0.09628,0.04876,-0.09960,-0.05985,-0.02640,67.86250,NA,NA,NA,NA,NA
2023-04-23,2023,113,23,stevensonoaks001_2023_04_23_115405.jpg,stevensonoaks001_IR_2023_04_23_115405.jpg,-0.08680,0.36460,-0.09568,0.05352,-0.09550,-0.05645,-0.02910,68.19660,NA,NA,NA,NA,NA
2023-04-24,2023,114,22,stevensonoaks001_2023_04_24_115405.jpg,stevensonoaks001_IR_2023_04_24_115405.jpg,-0.08350,0.36775,-0.09731,0.05107,-0.08665,-0.06537,-0.03550,68.52710,NA,NA,NA,NA,NA
2023-04-25,2023,115,23,stevensonoaks001_2023_04_25_115406.jpg,stevensonoaks001_IR_2023_04_25_115406.jpg,-0.08210,0.36846,-0.08799,0.05167,-0.06880,-0.04675,-0.02558,68.85400,NA,NA,NA,NA,NA
2023-04-26,2023,116,23,stevensonoaks001_2023_04_26_115405.jpg,stevensonoaks001_IR_2023_04_26_115405.jpg,-0.08020,0.36420,-0.09173,0.05796,-0.09240,-0.04885,-0.02546,69.17700,NA,NA,NA,NA,NA
2023-04-27,2023,117,23,stevensonoaks001_2023_04_27_115405.jpg,stevensonoaks001_IR_2023_04_27_115405.jpg,-0.08900,0.36322,-0.09716,0.06723,-0.08900,-0.05195,-0.02280,69.49630,NA,NA,NA,NA,NA
2023-04-28,2023,118,23,stevensonoaks001_2023_04_28_115406.jpg,stevensonoaks001_IR_2023_04_28_115406.jpg,-0.09070,0.36486,-0.08719,0.05284,-0.07660,-0.04485,-0.02970,69.81160,NA,NA,NA,NA,NA
2023-04-29,2023,119,23,stevensonoaks001_2023_04_29_115405.jpg,stevensonoaks001_IR_2023_04_29_115405.jpg,-0.09440,0.36498,-0.08404,0.04838,-0.07740,-0.04965,-0.03030,70.12280,NA,NA,NA,NA,NA
2023-04-30,2023,120,16,stevensonoaks001_2023_04_30_115405.jpg,stevensonoaks001_IR_2023_04_30_115405.jpg,-0.12210,0.36645,-0.09151,0.04586,-0.07745,-0.06590,-0.02870,70.43000,NA,NA,NA,NA,NA
2023-05-01,2023,121,18,stevensonoaks001_2023_05_01_115405.jpg,stevensonoaks001_IR_2023_05_01_115405.jpg,-0.06700,0.36753,-0.07204,0.01507,-0.07085,-0.06125,-0.05793,70.73310,NA,NA,NA,NA,NA
2023-05-02,2023,122,23,stevensonoaks001_2023_05_02_115407.jpg,stevensonoaks001_IR_2023_05_02_115407.jpg,-0.08880,0.36426,-0.16498,0.22051,-0.11230,-0.07675,-0.03432,71.03190,NA,NA,NA,NA,NA
2023-05-03,2023,123,23,stevensonoaks001_2023_05_03_115405.jpg,stevensonoaks001_IR_2023_05_03_115405.jpg,-0.06900,0.35846,-0.14608,0.08661,-0.14650,-0.09260,-0.06868,71.32630,NA,NA,NA,NA,NA
2023-05-04,2023,124,23,stevensonoaks001_2023_05_04_115405.jpg,stevensonoaks001_IR_2023_05_04_115405.jpg,-0.13390,0.36108,-0.13573,0.03316,-0.13420,-0.11280,-0.10174,71.61640,NA,NA,NA,NA,NA
2023-05-05,2023,125,23,stevensonoaks001_2023_05_05_115405.jpg,stevensonoaks001_IR_2023_05_05_115405.jpg,-0.17560,0.35928,-0.13261,0.05214,-0.13870,-0.11765,-0.09116,71.90200,NA,NA,NA,NA,NA
2023-05-06,2023,126,0,None,None,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023-05-07,2023,127,23,stevensonoaks001_2023_05_07_115405.jpg,stevensonoaks001_IR_2023_05_07_115405.jpg,-0.18950,0.35580,-0.18674,0.08844,-0.17560,-0.13745,-0.11594,72.45960,NA,NA,NA,NA,NA
